novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Jericho,609730,609737,character_reference,0.7,Jericho,"umpty-Dumpty, Blue Boy, Scandinavia, Quack-Quack, Jericho, Spoonbread, Ice Man, Dough Belly, Rocky River, G"
Song of Solomon (1977),Pilate,611862,611868,character_reference,0.85,Pilate,"ack, both old. From the beginning, his mother and Pilate had fought for his life, and he had never so much"
Song of Solomon (1977),Pilate,612099,612105,character_reference,0.7,Pilate,"uld answer yes. ""Should I go home first, or go to Pilate's first?"" Out in the street, late at night with a"
Song of Solomon (1977),Pilate,612255,612261,character_reference,0.7,Pilate,"ake up his mind. He was so eager for the sight of Pilate's face when he told her what he knew, he decided"
Song of Solomon (1977),Pilate,612567,612573,character_reference,0.7,Pilate,"ing out the green bottles she used for her wine. ""Pilate!"" he shouted. ""Have I got stuff to tell you!"" She"
Song of Solomon (1977),Pilate,613519,613525,character_reference,0.7,Pilate,d to figure out what he was doing there. What did Pilate knock him out for? About the theft of her sack of
Song of Solomon (1977),Hagar,613719,613724,character_reference,0.85,Hagar,ne that would turn her against him? Then he knew. Hagar. Something had happened to Hagar. Where was she?
Song of Solomon (1977),Hagar,613752,613757,character_reference,0.85,Hagar,m? Then he knew. Hagar. Something had happened to Hagar. Where was she? Had she run off? Was she sick or
Song of Solomon (1977),Hagar,613807,613812,character_reference,0.85,Hagar,. Where was she? Had she run off? Was she sick or Hagar was dead. The cords of his neck tightened. How? I
Song of Solomon (1977),Hagar,614035,614040,character_reference,0.85,Hagar,"f it. He had left her. While he dreamt of flying, Hagar was dying. Sweet's silvery voice came back to him"
Song of Solomon (1977),Jesus,614359,614364,character_reference,0.85,Jesus,"a ditch. Who looked after those twenty children? Jesus Christ, he left twenty-one children! Guitar and t"
Song of Solomon (1977),Pilate,614636,614642,character_reference,0.7,Pilate,"forth on the cellar floor. It was his fault, and Pilate knew it. She had thrown him in the cellar. What,"
Song of Solomon (1977),Pilate,614767,614773,character_reference,0.85,Pilate,to do with him? Then he knew that too. Knew what Pilate's version of punishment was when somebody took an
Song of Solomon (1977),Hagar,614844,614849,character_reference,0.85,Hagar,ent was when somebody took another person's life. Hagar. Something of Hagar's must be nearby. Pilate woul
Song of Solomon (1977),Hagar,614864,614869,character_reference,0.85,Hagar,y took another person's life. Hagar. Something of Hagar's must be nearby. Pilate would put him someplace
Song of Solomon (1977),Pilate,614888,614894,character_reference,0.7,Pilate,life. Hagar. Something of Hagar's must be nearby. Pilate would put him someplace near something that remai
Song of Solomon (1977),Pilate,615126,615132,character_reference,0.7,Pilate,"oo. ""You just can't fly on off and leave a body."" Pilate went back while macon # luft bourr 333 Suddenly M"
Song of Solomon (1977),Pilate,615278,615284,character_reference,0.7,Pilate,"sausage, a rope cutting his wrists, he laughed. ""Pilate!"" he called. ""Pilate! That's not what he meant. P"
Song of Solomon (1977),Pilate,615299,615305,character_reference,0.7,Pilate,"ing his wrists, he laughed. ""Pilate!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean"
Song of Solomon (1977),Pilate,615333,615339,character_reference,0.7,Pilate,"e!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean that. He wasn't talking about the"
Song of Solomon (1977),Pilate,615407,615413,character_reference,0.7,Pilate,hat. He wasn't talking about the man in the cave. Pilate! He was talking about himself. His own father fle
Song of Solomon (1977),Pilate,615532,615538,character_reference,0.7,Pilate,'body.' The body you shouldn't fly off and leave. Pilate! Pilate! Come here. Let me tell you what your fat
Song of Solomon (1977),Pilate,615540,615546,character_reference,0.7,Pilate,The body you shouldn't fly off and leave. Pilate! Pilate! Come here. Let me tell you what your father said
Song of Solomon (1977),Pilate,615598,615604,character_reference,0.7,Pilate,"Come here. Let me tell you what your father said. Pilate, he didn't even tell you to sing, Pilate. He was"
Song of Solomon (1977),Pilate,615639,615645,character_reference,0.85,Pilate,"er said. Pilate, he didn't even tell you to sing, Pilate. He was calling for his wife-your mother. Pilate!"
Song of Solomon (1977),Pilate,615688,615694,character_reference,0.7,Pilate,"Pilate. He was calling for his wife-your mother. Pilate! Get me out of here!"" Light exploded in his face."
Song of Solomon (1977),Pilate,615783,615789,character_reference,0.7,Pilate,"n his face. The cellar door opened over his head. Pilate's feet appeared on the stone steps, and paused. """
Song of Solomon (1977),Pilate,615839,615845,character_reference,0.7,Pilate,"'s feet appeared on the stone steps, and paused. ""Pilate,"" said Milkman, softly now, ""that's not what he m"
Song of Solomon (1977),Pilate,615950,615956,character_reference,0.85,Pilate,"I know what he meant. Come, let me tell you. And Pilate, those bones. They're not that white man's bones."
Song of Solomon (1977),Pilate,616160,616166,character_reference,0.85,Pilate,"ebody found it and found him too. They must have, Pilate. Long before you got there. But, Pilate..."" She d"
Song of Solomon (1977),Pilate,616200,616206,character_reference,0.7,Pilate,"ust have, Pilate. Long before you got there. But, Pilate..."" She descended a few steps. ""Pilate?"" She came"
Song of Solomon (1977),Pilate,616239,616245,character_reference,0.7,Pilate,"here. But, Pilate..."" She descended a few steps. ""Pilate?"" She came all the way down and he looked in her"
Song of Solomon (1977),Pilate,616325,616331,character_reference,0.7,Pilate,"nd he looked in her eyes and at her still mouth. ""Pilate, your father's body floated up out of the grave y"
Song of Solomon (1977),Pilate,616686,616692,character_reference,0.85,Pilate,"all this time."" ""Papa?"" she whispered. ""Yes. And, Pilate, you have to bury him. He wants you to bury him."
Song of Solomon (1977),Solomon,616768,616775,character_reference,0.7,Solomon,"wants you to bury him. Back where he belongs. On Solomon's Leap."" ""Papa?"" she asked again. Milkman did not"
Song of Solomon (1977),Pilate,616957,616963,character_reference,0.7,Pilate,"a starling on her face. ""I've been carryin Papa?"" Pilate moved toward Milkman, stopped and looked at him f"
Song of Solomon (1977),Hagar,617654,617659,character_reference,0.7,Hagar,"e'd taken with him. But he returned with a box of Hagar's hair. She wouldn't set foot on an airplane, so"
Song of Solomon (1977),Pilate,619189,619195,character_reference,0.7,Pilate,It was nice. No reconciliation took place between Pilate and Macon (although he seemed pleased to know tha
Song of Solomon (1977),Ruth,619320,619324,thematic_reference,0.9,Ruth,"their father in Virginia), and relations between Ruth and Macon were the same and would always be. Just"
Song of Solomon (1977),Hagar,619511,619516,character_reference,0.85,Hagar,utweigh the things he was proud of hav- ing done. Hagar was dead and he had not loved her one bit. And Gu
Song of Solomon (1977),Pilate,619651,619657,character_reference,0.85,Pilate,"re was general merriment at his quick return, and Pilate blended into the population like a stick of butte"
Song of Solomon (1977),Pilate,619801,619807,character_reference,0.85,Pilate,", and on the second and last evening, Milkman and Pilate walked up the road to the path that led to Solomo"
Song of Solomon (1977),Solomon,619851,619858,character_reference,0.85,Solomon,Pilate walked up the road to the path that led to Solomon's Leap. It was the higher of two outcrop- pings o
Song of Solomon (1977),Pilate,619967,619973,character_reference,0.7,Pilate,"oth flat-headed, both looking over a deep valley. Pilate carried the sack, Milkman a small shovel. It was"
Song of Solomon (1977),Pilate,620291,620297,character_reference,0.7,Pilate,"ge enough for the interment. When they found one, Pilate squatted down and opened the sack while Milkman d"
Song of Solomon (1977),Pilate,620466,620472,character_reference,0.7,Pilate,"er, a spicy sugared ginger smell, enveloped them. Pilate laid the bones carefully into the small grave. Mi"
Song of Solomon (1977),Pilate,620654,620660,character_reference,0.7,Pilate,"d we put a rock or a cross on it?"" Milkman asked. Pilate shook her head. She reached up and yanked her ear"
Song of Solomon (1977),Pilate,621063,621069,character_reference,0.7,Pilate,"of his arm, barking at her, ""You hurt? You hurt, Pilate?"" She laughed softly and he knew right away that"
Song of Solomon (1977),Pilate,621386,621392,character_reference,0.7,Pilate,"y- ing to find the place where she might be hit. ""Pilate? You okay?"" He couldn't make out her eyes. His ha"
Song of Solomon (1977),Pilate,621491,621497,character_reference,0.7,Pilate,"and under her head was sweating like a fountain. ""Pilate?"" She sighed. ""Watch Reba for me."" And then, “I w"
