novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Tar Baby (1981),John,303937,303941,thematic_reference,0.9,John,"igger Jims. Others were Calibans, Staggerlees and John Henrys. Anarchic, wandering, they read about thei",annotator_1,overlap
Song of Solomon (1977),hope,358323,358327,thematic_reference,0.8,Hope,"got off, he leaned over to her and said, ""I truly hope you didn't mind."" She looked up, gave him a small",annotator_1,unique
Beloved (1987),Jesus,117319,117324,character_reference,0.85,Jesus,"into stars and the smell infuriated them. ""Oh, my Jesus,"" she said and stood up so suddenly the comb she",annotator_1,overlap
Song of Solomon (1977),Jesus,208947,208952,character_reference,0.85,Jesus,"that? How they love them little white bags?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a",annotator_1,overlap
Paradise (1998),Mary,485645,485649,character_reference,0.85,Mary,y. With the first one Consolata did what she knew Mary Magna would have done: quieted the girl and advis,annotator_1,overlap
Song of Solomon (1977),Pilate,316031,316037,character_reference,0.7,Pilate,"ked one of them up and was amazed at its weight. ""Pilate,"" he called. ""Pilate."" But she was growing roots",annotator_1,overlap
Song of Solomon (1977),Ruth,27572,27576,thematic_reference,0.9,Ruth,"or,"" undressing of course was the best part. When Ruth was naked and lying there as moist and crumbly as",annotator_1,overlap
Song of Solomon (1977),Solomon,562547,562554,character_reference,0.85,Solomon,"familiar? Solomon and Ryna. The woods. The hunt. Solomon's Leap and Ryna's Gulch, places they went to or p",annotator_1,overlap
Jazz (1992),job,317644,317647,thematic_reference,0.9,Job,"esn't work in Tuxedo anymore, and my father has a job on the Pullman. He is happier than I've ever seen",annotator_1,unique
Song of Solomon (1977),Ruth,191659,191663,thematic_reference,0.9,Ruth,e drain when he looked through the window and saw Ruth digging in the garden. She made little holes and,annotator_1,overlap
Paradise (1998),Jesus,493999,494004,character_reference,0.85,Jesus,"from? Pallas, you there? Minnesota. Min- nesota? Jesus. I thought you were in New Mexico. What the hell'",annotator_1,overlap
Jazz (1992),job,203936,203939,thematic_reference,0.9,Job,o proud it split my heart in two. Gistan got me a job at another hotel where the tip was folding money,annotator_1,unique
Paradise (1998),job,385213,385216,thematic_reference,0.9,Job,wake. So you were his first job. And a wonderful job he did too. You were beautiful. With the baby in,annotator_1,overlap
Jazz (1992),Eden,212306,212310,character_reference,0.7,Eden,"hen like you knew me, and I thought it really was Eden, and I couldn't take your eyes in because I was l",annotator_1,overlap
Tar Baby (1981),lot,171918,171921,character_reference,0.7,Lot,ot standing up for him. I just think he's a whole lot bet- ter than nobody and a little bit better than,annotator_1,unique
The Bluest Eye (1970),Mary,66592,66596,character_reference,0.85,Mary,"fist, showing the three pennies. He scoots three Mary Janes toward her-three yellow rectangles in each",annotator_1,overlap
Beloved (1987),Paul,83172,83176,character_reference,0.85,Paul,"er daughter, feeling more embarrassed than angry. Paul D scratched the hair on his chin. ""Maybe I should",annotator_1,overlap
Sula (1973),Jude,157166,157170,thematic_reference,0.9,Jude,". But then they did look up. Or you did. You did, Jude. And if only you had not looked at me the way the",annotator_1,unique
A Mercy (2008),Jacob,21308,21313,character_reference,0.85,Jacob,"aza, announcing a prideful entrance to a veranda. Jacob stopped. A boy appeared and, dismount- ing a bit",annotator_1,overlap
Song of Solomon (1977),Grace,548283,548288,thematic_reference,0.8,Grace,"wrist to look at his watch and remem- bered that Grace had not given it back to him. ""Damn,"" he murmured",annotator_1,overlap
Beloved (1987),Paul,437602,437606,character_reference,0.85,Paul,"r you to ask your pardon. Apologize."" ""For what?"" Paul D reached in his coat pocket for his bottle. ""You",annotator_1,overlap
Beloved (1987),Paul,500736,500740,character_reference,0.85,Paul,"mory, turns it into dust motes floating in light. Paul D shuts the door. He looks toward the house and,",annotator_1,overlap
Song of Solomon (1977),Pilate,87746,87752,character_reference,0.85,Pilate,"d crumpled. Tears were streaming down her cheeks. Pilate's face was still as death, but alert as though wa",annotator_1,overlap
Song of Solomon (1977),Saul,499368,499372,character_reference,0.85,Saul,nd when the people were drifting outside to watch Saul scuffling and cursing at the men pulling him away,annotator_1,overlap
Beloved (1987),Paul,439677,439681,character_reference,0.85,Paul,"d his mind and came back. ""Look here,"" he said to Paul D. ""There's a cross up there, so I guess this her",annotator_1,overlap
Song of Solomon (1977),Pilate,319486,319492,character_reference,0.7,Pilate,"as green."" Macon Dead rubbed his hands together. ""Pilate came to this city in 1930. Two years later they c",annotator_1,overlap
Song of Solomon (1977),Pilate,576209,576215,character_reference,0.7,Pilate,"a mess."" Reba found and pressed the yellow dress. Pilate helped Hagar bathe. Finally a clean and clothed H",annotator_1,overlap
Paradise (1998),James,40851,40856,thematic_reference,0.9,James,"for each and every one of you."" Frankie and Billy James looked down at their bare feet. Sal rested her he",annotator_1,overlap
Song of Solomon (1977),hope,404423,404427,thematic_reference,0.8,Hope,"e a sad, pitiful, stupid, selfish, hateful man. I hope your little hog's gut stands you in good stead, a",annotator_1,overlap
Paradise (1998),Charity,383217,383224,thematic_reference,0.8,Charity,"s dead now), along with Lone and Dovey Morgan and Charity Flood. But none of them could drive then. You mus",annotator_1,overlap
Song of Solomon (1977),Ruth,242864,242868,thematic_reference,0.9,Ruth,"would grind her teeth.) Gnashing the cornstarch, Ruth let Pilate lead her into the bedroom, where the w",annotator_1,overlap
Beloved (1987),Paul,138037,138041,character_reference,0.85,Paul,"tub."" Sethe put her hand on his knee and rubbed. Paul D had only begun, what he was telling her was onl",annotator_1,overlap
A Mercy (2008),Jacob,27468,27473,character_reference,0.85,Jacob,"ift and immensely enriching. For a while, thought Jacob. D'Ortega did not seem to be making a go of his r",annotator_1,unique
Paradise (1998),Mary,485003,485007,character_reference,0.85,Mary,nerable as she had been at nine when she clung to Mary Magna's hand at the railing of the Atenas. Whatev,annotator_1,overlap
Song of Solomon (1977),Ruth,59223,59227,thematic_reference,0.9,Ruth,"ful, Macon. You always take the wrong turn here."" Ruth spoke softly from the right side of the car. ""Do",annotator_1,overlap
Paradise (1998),Mary,516432,516436,character_reference,0.85,Mary,"ver put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, in words clearer",annotator_1,overlap
Beloved (1987),Paul,131380,131384,character_reference,0.85,Paul,"of what she heard. But she could not picture what Paul D said. Nothing came to mind. Carefully, carefull",annotator_1,overlap
A Mercy (2008),hope,249010,249014,thematic_reference,0.8,Hope,"e cane and shipped north to his tobacco plants. A hope, then. But first the mating, the taking of me and",annotator_1,unique
Song of Solomon (1977),Saul,501050,501054,character_reference,0.7,Saul,"in us?"" ""That toothless motherfucker going too?"" ""Saul? No."" ""Cause I might have to knock the rest of th",annotator_1,overlap
Tar Baby (1981),Gideon,363989,363995,character_reference,0.7,Gideon,"Wonderful,"" said Valerian. ""Thérèse the Thief and Gideon the Get Away Man."" Ondine looked up. ""They didn't",annotator_1,overlap
Sula (1973),grace,176551,176556,thematic_reference,0.8,Grace,"rld, aberrations were as much a part of nature as grace. It was not for them to expel or annihilate it. T",annotator_1,unique
Beloved (1987),Paul,501281,501285,character_reference,0.85,Paul,"she was going to get rid of it."" ""And him?"" asked Paul D. ""Janey say he against it but won't stop it."" """,annotator_1,unique
Beloved (1987),Paul,300991,300995,character_reference,0.85,Paul,"they were not. He was going to tell him that, but Paul D was laughing, saying, ""Uh uh. No way. A little",annotator_1,unique
Paradise (1998),numbers,420819,420826,thematic_reference,0.9,Numbers,ol-before she even noticed the singularity of the numbers. It was some time later that she saw there were o,annotator_1,overlap
Song of Solomon (1977),Hagar,181299,181304,character_reference,0.7,Hagar,", and all of it was not because of the problem of Hagar. He'd had a conversation with Guitar some time ag",annotator_1,unique
Song of Solomon (1977),Pilate,616686,616692,character_reference,0.85,Pilate,"all this time."" ""Papa?"" she whispered. ""Yes. And, Pilate, you have to bury him. He wants you to bury him.",annotator_1,overlap
Song of Solomon (1977),Pilate,581481,581487,character_reference,0.7,Pilate,"on't bother nobody but him."" ""Well, Pilate, then. Pilate know I turned her down, she wouldn't like it. The",annotator_1,overlap
Beloved (1987),Paul,376857,376861,character_reference,0.85,Paul,"A little. Just enough to butter Halle's face, so Paul D tells me, and make Sixo laugh at last. But I go",annotator_1,overlap
Paradise (1998),David,263114,263119,character_reference,0.85,David,meone local. Are those your own lashes? Gracious. David? Do you know if Mattie cooked a real supper tonig,annotator_1,overlap
Paradise (1998),numbers,231143,231150,thematic_reference,0.9,Numbers,"ind it then? Houses round here don't seem to have numbers."" “Tell me what all you want and I'll get it for",annotator_1,overlap
Song of Solomon (1977),Judgment Day,385646,385658,thematic_reference,0.8,Judgment Day,"put him in the same hole as me. We'll raise up to Judgment Day together. Hand in hand."" Milkman was astonished.",annotator_1,overlap
Song of Solomon (1977),Pilate,241544,241550,character_reference,0.7,Pilate,"the street Pilate lived on, though not the house. Pilate had no telephone and no number on her house. Ruth",annotator_1,overlap
Song of Solomon (1977),Pilate,69119,69125,character_reference,0.7,Pilate,"he heartbeat of silence that followed his shouts, Pilate laughed. ""You all want a soft-boiled egg?"" she as",annotator_1,overlap
Song of Solomon (1977),Mary,355062,355066,character_reference,0.85,Mary,"e ten minutes early for the interview and Michael-Mary, who adhered to her schedule to the minute, was f",annotator_1,overlap
Sula (1973),hope,230240,230244,thematic_reference,0.8,Hope,"there were rumors that blacks would work it, and hope was high in spite of the fact that the River Road",annotator_1,overlap
Song of Solomon (1977),Hagar,579689,579694,character_reference,0.85,Hagar,in ecstasy. Faces somber with achieved seduction. Hagar believed she could spend her life there among the,annotator_1,overlap
Song of Solomon (1977),Hagar,168280,168285,character_reference,0.85,Hagar,"ssed and his puppy breath came as fast as ever in Hagar's presence. It slowed finally, after Guitar took",annotator_1,overlap
Sula (1973),Jude,145467,145471,thematic_reference,0.9,Jude,"bent to open the icebox. ""You puttin' it on, Nel. Jude must be wore out."" ""Jude must be wore out? You do",annotator_1,overlap
Beloved (1987),Paul,94138,94142,character_reference,0.85,Paul,aul D told everybody he knew him back in Roanoke. Paul D made a few acquaintances; spoke to them about w,annotator_1,overlap
Song of Solomon (1977),Ruth,242029,242033,thematic_reference,0.9,Ruth,"k. Pilate comforted Ruth, gave her a peach, which Ruth could not eat because the fuzz made her sick. She",annotator_1,overlap
Beloved (1987),Jesus,385390,385395,character_reference,0.85,Jesus,"Anyhow I took my babies to the corn, Halle or no. Jesus. When I heard that woman's rattle. She said, Any",annotator_1,overlap
Beloved (1987),Paul,429599,429603,character_reference,0.85,Paul,"d by the things honeybees love. Tied like a mule, Paul D feels how dewy and inviting the grass is. He is",annotator_1,overlap
Beloved (1987),lot,280668,280671,character_reference,0.7,Lot,"d write, I reckon?” ""Sure."" ""Good, 'cause I got a lot of digging up to do."" But the news they I 4 7 dug",annotator_1,unique
Song of Solomon (1977),Ruth,13493,13497,thematic_reference,0.9,Ruth,"sedan was for Sunday drives only, felt sorry for Ruth Foster and her dry daughters, and called her son",annotator_1,overlap
Beloved (1987),Paul,302339,302343,character_reference,0.85,Paul,"e 'cause that ain't her mouth."" Stamp looked into Paul D's eyes and the sweet conviction in them almost",annotator_1,overlap
A Mercy (2008),Jacob,50662,50667,character_reference,0.85,Jacob,nd was still isolated except for the Separatists. Jacob soon learned that they had bolted from their bret,annotator_1,overlap
