novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Song of Solomon (1977),Solomon,609111,609118,character_reference,0.85,Solomon,"ndfather's, his grandmother's. Not Doctor Street, Solomon's Leap, Ryna's Gulch, Shalimar, Virginia. He clos",annotator_3,overlap
Paradise (1998),mark,621052,621056,thematic_reference,0.9,Mark,"me contrasts between thick and thin elements that mark most modern faces, and it attempts to give a feel",annotator_3,overlap
Paradise (1998),lot,447987,447990,character_reference,0.7,Lot,"to explain."" ""I'm trying to get on in my life. A lot of people depend on me.” ""I know you're married.""",annotator_3,overlap
Jazz (1992),job,335150,335153,thematic_reference,0.9,Job,"bring some records.' ""Then I best find me another job.' He turned tome, touch- ing my elbow as I walked",annotator_3,unique
A Mercy (2008),faith,24402,24407,thematic_reference,0.8,Faith,"born in his wrongheadedness like all of the Roman faith, he waits in port for another month for a phantom",annotator_3,overlap
Paradise (1998),Mary,516432,516436,character_reference,0.85,Mary,"ver put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, in words clearer",annotator_3,overlap
Song of Solomon (1977),lot,156162,156165,character_reference,0.7,Lot,"t listen, Milkman. Listen to me. I used to hunt a lot. From the time I could walk almost and I was good",annotator_3,overlap
The Bluest Eye (1970),redemption,148946,148956,thematic_reference,0.8,Redemption,"r mind on the wages of sin, her body trembled for redemption, salvation, a mysterious rebirth that would simpl",annotator_3,overlap
Song of Solomon (1977),Pilate,248359,248365,character_reference,0.7,Pilate,"except for getting there-to Darling Street, where Pilate lived and where, she supposed, Hagar lived too. H",annotator_3,overlap
Paradise (1998),James,40851,40856,thematic_reference,0.9,James,"for each and every one of you."" Frankie and Billy James looked down at their bare feet. Sal rested her he",annotator_3,overlap
Song of Solomon (1977),Solomon,561583,561590,character_reference,0.85,Solomon,"olomon's Leap, and now the children were singing ""Solomon don't leave me"" instead of ""Sugarman."" Even the n",annotator_3,overlap
A Mercy (2008),grace,150619,150624,thematic_reference,0.8,Grace,"ives and 99 Africans, for instance, had access to grace but not to heaven-a heaven they knew as intimatel",annotator_3,overlap
Paradise (1998),Joshua,371659,371665,thematic_reference,0.9,Joshua,"f Joshua crowned. He would not name himself after Joshua, the king, but after the witness to whom God and",annotator_3,unique
Song of Solomon (1977),Mary,354052,354056,character_reference,0.85,Mary,"marketplace and courted it. Of this group Michael-Mary Graham was the queen, for her poetry had been pub",annotator_3,overlap
Song of Solomon (1977),Pilate,585785,585791,character_reference,0.7,Pilate,"bed, her eyes sand dry 315 and as quiet as glass. Pilate and Reba, seated beside the bed, bent over her li",annotator_3,overlap
Song of Solomon (1977),Solomon,607072,607079,character_reference,0.85,Solomon,"he sailed on off like a black eagle. 'O-o-o-o-o-o Solomon done fly, 329 Solomon done gone /Solomon cut acro",annotator_3,unique
Tar Baby (1981),lot,101769,101772,character_reference,0.7,Lot,"e going to movies together, which hurt Margaret a lot because taking in a movie with Ondine was definit",annotator_3,overlap
Beloved (1987),Paul,505516,505520,character_reference,0.85,Paul,"know,"" said Denver. ""I think I've lost my mother, Paul D."" They were both silent for a moment and then h",annotator_3,unique
Jazz (1992),job,144558,144561,thematic_reference,0.9,Job,ed coat make fools of them and ruin the honorable job they had worn white gloves for. They had to wrest,annotator_3,unique
Song of Solomon (1977),mark,402540,402544,thematic_reference,0.9,Mark,"e you will get it or who will give it to you, but mark my words, you will need more than that. He has fo",annotator_3,overlap
Song of Solomon (1977),Hagar,231306,231311,character_reference,0.85,Hagar,"s right there, looking at him through the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly a",annotator_3,overlap
Paradise (1998),Mary,430890,430894,character_reference,0.85,Mary,orgiveness condemned her soul. But to die without Mary Magna's fouled it per omnia saecula saeculorum. S,annotator_3,overlap
Song of Solomon (1977),Pilate,456595,456601,character_reference,0.7,Pilate,even sneaked off to the village to have the girl Pilate's name and snuffbox made into an earring. Then he,annotator_3,overlap
Beloved (1987),Paul,134306,134310,character_reference,0.85,Paul,way to Ohio and no butter play would change that. Paul D stepped through the door and touched her should,annotator_3,unique
The Bluest Eye (1970),Mary,63914,63918,character_reference,0.85,Mary,"e counter, she looks at the array of candies. All Mary Janes, she decides. Three for a penny. The resist",annotator_3,unique
Tar Baby (1981),John,303937,303941,thematic_reference,0.9,John,"igger Jims. Others were Calibans, Staggerlees and John Henrys. Anarchic, wandering, they read about thei",annotator_3,overlap
Paradise (1998),psalms,167084,167090,thematic_reference,0.9,Psalms,"with a cup of hot tea, read some verses or a few psalms and collect her thoughts on the matter that was a",annotator_3,overlap
Beloved (1987),hope,173824,173828,thematic_reference,0.8,Hope,"said Sethe, wiping sweat from under her chin. ""I hope she makes it."" Ella looked at the tiny, dirty fac",annotator_3,unique
Song of Solomon (1977),lot,330308,330311,character_reference,0.7,Lot,"ng easily over the double pipes that bordered the lot and began to circle the bird at a distance, holdi",annotator_3,overlap
Beloved (1987),Paul,399789,399793,character_reference,0.85,Paul,zy and even now I bet he's trying to get here. If Paul D could do it my daddy could too. Angel man. We s,annotator_3,unique
Tar Baby (1981),lot,139517,139520,character_reference,0.7,Lot,Valerian and it seemed to Jadine that there was a lot of space around his eyes. 4 BEES have no sting on,annotator_3,overlap
Sula (1973),mark,147100,147104,thematic_reference,0.9,Mark,"d time-y stuff."" ""Tell us."" ""Tell you?"" The black mark leaped. ""Uh huh. Tell us."" ""What tickles us would",annotator_3,unique
Beloved (1987),Paul,138037,138041,character_reference,0.85,Paul,"tub."" Sethe put her hand on his knee and rubbed. Paul D had only begun, what he was telling her was onl",annotator_3,overlap
Song of Solomon (1977),Pilate,146114,146120,character_reference,0.7,Pilate,e he had come to expect from his mother. Not that Pilate or Reba felt the possessive love for him that his,annotator_3,overlap
Song of Solomon (1977),Pilate,380280,380286,character_reference,0.7,Pilate,"rubbed his knees. The idea of having to depend on Pilate to get his son out of jail humiliated him. ""Ragge",annotator_3,overlap
Paradise (1998),Zechariah,372487,372496,thematic_reference,0.9,Zechariah,"-all of whom moved from Haven to northern states. Zechariah would have hated that. Moving would have been ""sc",annotator_3,overlap
The Bluest Eye (1970),Moses,260756,260761,character_reference,0.7,Moses,"of questions: ""What is your name?"" put to you by Moses, You would not say, and said instead “I am who I",annotator_3,overlap
Beloved (1987),Paul,45077,45081,character_reference,0.85,Paul,"ch but changed her mind. She did not want to call Paul D's attention back to her, so she settled for cro",annotator_3,overlap
Song of Solomon (1977),lot,596124,596127,character_reference,0.7,Lot,"him. You know colored people and Indians mixed a lot, but sometimes, well, some Indians didn't like it",annotator_3,overlap
Beloved (1987),Paul,110556,110560,character_reference,0.85,Paul,"eplies or rambling incomplete reveries. Even with Paul D, who had shared some of it and to whom she coul",annotator_3,overlap
Song of Solomon (1977),Pilate,386502,386508,character_reference,0.7,Pilate,"hing by comparison. And again there was a change. Pilate was tall again. The top of her head, wrapped in a",annotator_3,overlap
A Mercy (2008),Jacob,31979,31984,character_reference,0.85,Jacob,that made him unable to pay what he owed. But how Jacob would be reimbursed had not been broached. Examin,annotator_3,overlap
Song of Solomon (1977),Pilate,453843,453849,character_reference,0.7,Pilate,"n they left here and she hadn't seen him since."" ""Pilate told me they lived in a cave for a few days after",annotator_3,overlap
Jazz (1992),lot,130735,130738,character_reference,0.7,Lot,"there?"" ""I just told you it was.” ""She give you a lot of trouble?"" ""No. None. Well. Some."" ""I was a goo",annotator_3,overlap
Sula (1973),job,129998,130001,thematic_reference,0.9,Job,s head of a household pinned to an unsatisfactory job out of necessity. The two of them together would,annotator_3,unique
Paradise (1998),Grace,482027,482032,thematic_reference,0.8,Grace,"support from Mavis, the efforts to cheer her from Grace, but her rope to the world had slid from her fing",annotator_3,overlap
Sula (1973),job,65456,65459,thematic_reference,0.9,Job,"sense letters about minor troubles, her husband's job and who the children favored. Hannah married a la",annotator_3,unique
Song of Solomon (1977),Pilate,264891,264897,character_reference,0.7,Pilate,"down,"" she said. ""I want to check on something."" Pilate lay down on the straw pallet. ""Now lift up your d",annotator_3,unique
Beloved (1987),Paul,102152,102156,character_reference,0.85,Paul,"ng like a steam engine. ""Sounds like croup,"" said Paul D, closing the door. ""Is she feverish? Denver, co",annotator_3,overlap
Song of Solomon (1977),Pilate,613519,613525,character_reference,0.7,Pilate,d to figure out what he was doing there. What did Pilate knock him out for? About the theft of her sack of,annotator_3,overlap
Song of Solomon (1977),Hagar,238591,238596,character_reference,0.85,Hagar,"rked, but did not move his arm nor open his eyes. Hagar raised the knife again, this time with both hands",annotator_3,overlap
Beloved (1987),Paul,296290,296294,character_reference,0.85,Paul,rn Row and it was clear why Stamp had been eyeing Paul D this last week of work; why he paused when the,annotator_3,overlap
A Mercy (2008),Jacob,233487,233492,character_reference,0.85,Jacob,"ce, even as his hopes were beginning to dim. Then Jacob Vaark died and his widow relied on himself and Wi",annotator_3,overlap
Paradise (1998),Peter,216180,216185,character_reference,0.7,Peter,oman Deek was watching seemed to be leaving Cross Peter Street and heading toward Sargeant's Feed and See,annotator_3,unique
Song of Solomon (1977),Hagar,176388,176393,character_reference,0.85,Hagar,"masculine flippancy. ""Be a long wait."" 97 ""Why?"" Hagar sighed as if her patience was being tried. ""I'd l",annotator_3,overlap
Tar Baby (1981),lot,210021,210024,character_reference,0.7,Lot,"time. ""They must be worth a lot, then.” ""Quite a lot. Priceless."" ""Nothing's priceless. Everything has",annotator_3,unique
The Bluest Eye (1970),Mary,241819,241823,character_reference,0.85,Mary,"mlet's abuse of Ophelia, but not Christ's love of Mary Magdalene; Hamlet's frivolous politics, but not C",annotator_3,overlap
Paradise (1998),redemption,441800,441810,thematic_reference,0.8,Redemption,"g the one and only God and a chance, thereby, for redemption. Mary Magna wrote letter after letter, traveled t",annotator_3,unique
Beloved (1987),John,352657,352661,thematic_reference,0.9,John,"welcome door that he never had to knock on, like John and Ella's in front of which he stood and said, """,annotator_3,overlap
Paradise (1998),Jesus,538307,538312,character_reference,0.85,Jesus,. No men. Kissing on themselves. Babies hid away. Jesus! No telling what else. Look what happened to Bill,annotator_3,overlap
Song of Solomon (1977),Pilate,590865,590871,character_reference,0.7,Pilate,They stopped at the same time in a high silence. Pilate reached out her hand and placed three fingers on,annotator_3,overlap
Beloved (1987),Paul,499653,499657,character_reference,0.85,Paul,"n the trees waiting for another chance."" But when Paul D sees the ancient dog, eighteen years if a day,",annotator_3,overlap
Song of Solomon (1977),Ruth,26622,26626,thematic_reference,0.9,Ruth,n a time when he had a head full of hair and when Ruth wore lovely complicated underwear that he deliber,annotator_3,unique
Beloved (1987),job,508350,508353,thematic_reference,0.9,Job,"n he and his group combed the battlefields, their job was to pull the Confederate wounded away from the",annotator_3,unique
A Mercy (2008),Jacob,50103,50108,character_reference,0.85,Jacob,"eaded girl he had found half dead on a riverbank. Jacob agreed to do it, provided the sawyer forgive the",annotator_3,overlap
Paradise (1998),Grace,135453,135458,thematic_reference,0.8,Grace,"""Her? She gave me her own name. ""Well?"" ""Grace."" ""Grace. What could be better?"" Nothing. Nothing at all.",annotator_3,overlap
Beloved (1987),Paul,345254,345258,character_reference,0.85,Paul,"holding shadows she had seen on the road were not Paul D, Denver and herself, but ""us three."" The three",annotator_3,overlap
Beloved (1987),Paul,429435,429439,character_reference,0.85,Paul,le Woman and she runs further on in the creekbed. Paul D and Sixo run the other way toward the woods. Bo,annotator_3,overlap
